"user_id"!"churn"!"age"!"housing"!"credit_score"!"deposits"!"withdrawal"!"purchases_partners"!"purchases"!"cc_taken"!"cc_recommended"!"cc_disliked"!"cc_liked"!"cc_application_begin"!"app_downloaded"!"web_user"!"app_web_user"!"ios_user"!"android_user"!"registered_phones"!"payment_type"!"waiting_4_loan"!"cancelled_loan"!"received_loan"!"rejected_loan"!"zodiac_sign"!"left_for_two_month_plus"!"left_for_one_month"!"rewards_earned"!"reward_rate"!"is_referred"!"churn_probability"!"churn_prediction"!"risk_level"!"created_at"
38643!1!23!na!553.0!0!0!0!0!0!44!0!0!4!1!1!1!0!1!0!bi-weekly!0!0!0!0!taurus!1!0!23!0.77!0!0.7657569050788879!1!High!2025-10-20 18:48:30.150
38645!1!51!na!533.6!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!aquarius!1!0!2!0.0!0!0.8571682572364807!1!High!2025-10-20 18:48:30.342
38649!0!26!na!551.0!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!virgo!0!0!2!0.0!0!0.8674134612083435!1!High!2025-10-20 18:48:30.532
38650!1!40!na!511.4!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!weekly!0!0!0!0!leo!0!0!2!0.0!0!0.8673999905586243!1!High!2025-10-20 18:48:30.722
38651!0!19!na!504.8!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!leo!1!0!1!0.0!0!0.9079999923706055!1!High!2025-10-20 18:48:30.913
38653!0!50!na!532.0!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!gemini!1!0!1!0.0!0!0.8883243799209595!1!High!2025-10-20 18:48:31.110
38654!0!50!na!532.0!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!semi-monthly!0!0!0!0!leo!1!0!1!0.0!0!0.8883243799209595!1!High!2025-10-20 18:48:31.306
38655!0!21!na!472.4!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!na!0!0!0!0!libra!0!0!1!0.0!0!0.9238590598106384!1!High!2025-10-20 18:48:31.503
38656!1!21!na!468.4!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!aquarius!1!0!1!0.0!0!0.9206748008728027!1!High!2025-10-20 18:48:31.703
38658!1!29!na!556.8!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!weekly!0!0!0!0!capricorn!0!0!7!0.0!0!0.7741791605949402!1!High!2025-10-20 18:48:31.898
38659!1!19!na!507.0!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!na!0!0!0!0!taurus!0!0!1!0.0!0!0.9089335799217224!1!High!2025-10-20 18:48:32.092
38663!1!34!na!556.2!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!weekly!0!0!0!0!na!0!0!2!0.0!0!0.8502232432365417!1!High!2025-10-20 18:48:32.296
24075!0!23!r!566.0!11!2!171!11!0!226!0!0!42!1!1!1!0!1!2!semi-monthly!0!0!0!0!virgo!0!0!49!1.63!1!0.12306256592273712!0!Low!2025-10-20 18:30:52.803
24083!0!39!r!562.0!0!0!0!0!0!164!0!0!6!1!1!1!1!1!2!bi-weekly!0!0!0!0!libra!0!0!59!1.97!0!0.28196394443511963!0!Low!2025-10-20 18:30:53.293
24084!0!37!r!458.0!47!1!58!44!0!193!0!0!24!1!1!1!1!0!0!bi-weekly!0!0!0!0!libra!0!0!49!1.63!1!0.20283891260623932!0!Low!2025-10-20 18:30:53.501
24090!0!22!r!550.0!1!0!64!1!0!105!0!0!16!1!1!1!0!1!0!na!0!0!0!0!gemini!0!0!22!1.0!0!0.16728226840496063!0!Low!2025-10-20 18:30:53.715
38664!1!29!r!492.0!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!leo!0!0!7!0.0!0!0.7081154584884644!1!High!2025-10-20 18:48:32.484
38665!1!23!na!513.8!0!0!3!0!0!0!0!0!0!1!1!1!0!1!0!semi-monthly!0!0!0!0!taurus!0!0!1!0.0!0!0.7957342863082886!1!High!2025-10-20 18:48:32.675
38667!0!28!r!542.0!0!0!0!0!0!60!0!0!2!1!0!0!1!0!0!bi-weekly!0!0!0!0!cancer!0!0!37!1.23!0!0.3669581115245819!0!Medium!2025-10-20 18:48:32.868
38670!0!65!r!569.0!0!0!0!0!0!117!0!0!38!1!1!1!1!0!0!monthly!0!0!0!0!gemini!0!0!38!1.27!0!0.33743536472320557!0!Medium!2025-10-20 18:48:33.063
38674!0!30!r!574.0!1!0!94!1!0!126!0!0!7!1!0!0!0!1!0!na!0!0!0!0!cancer!0!0!25!0.96!0!0.09619423002004623!0!Low!2025-10-20 18:48:33.253
38675!1!29!r!544.8!0!0!0!0!0!55!0!0!2!1!1!1!0!1!0!weekly!0!0!0!0!libra!0!0!28!0.0!0!0.7636630535125732!1!High!2025-10-20 18:48:33.455
38677!1!29!r!596.0!0!0!0!0!0!239!0!0!19!1!0!0!0!1!0!semi-monthly!0!0!0!0!aquarius!0!0!41!1.37!0!0.6612666845321655!1!Medium!2025-10-20 18:48:33.642
38678!1!17!o!579.0!3!0!34!3!0!54!0!0!12!1!0!0!0!1!0!bi-weekly!0!0!0!0!sagittarius!0!0!17!0.5700000000000001!0!0.3524739742279053!0!Medium!2025-10-20 18:48:33.838
38679!1!31!r!588.0!0!0!0!0!0!78!0!0!9!1!1!1!1!0!0!bi-weekly!0!0!0!0!virgo!0!0!52!1.73!1!0.3942185938358307!0!Medium!2025-10-20 18:48:34.032
38681!1!25!na!519.0!0!0!24!0!0!50!0!0!5!1!0!0!1!0!0!bi-weekly!0!0!1!0!taurus!0!0!17!0.5700000000000001!1!0.5626780986785889!1!Medium!2025-10-20 18:48:34.225
38683!1!40!na!550.0!1!1!10!1!0!147!0!0!6!1!1!1!1!1!2!weekly!0!0!0!0!na!0!0!27!0.9!1!0.7552244067192078!1!High!2025-10-20 18:48:34.423
38688!1!24!r!518.0!0!0!0!0!0!122!0!0!16!1!1!1!1!0!0!bi-weekly!0!0!0!0!aries!0!0!46!1.53!0!0.5358123779296875!1!Medium!2025-10-20 18:48:34.649
38694!0!28!na!596.0!0!0!26!0!0!55!0!0!7!1!1!1!0!1!0!na!0!0!0!0!sagittarius!0!0!13!0.87!0!0.12580376863479614!0!Low!2025-10-20 18:48:34.857
38695!0!39!r!587.0!21!1!29!21!0!115!0!0!9!1!0!0!1!0!0!bi-weekly!0!0!0!0!leo!0!0!28!0.93!1!0.13033826649188995!0!Low!2025-10-20 18:48:35.052
38699!1!29!na!427.0!0!0!0!0!0!25!0!0!1!1!0!0!0!1!0!na!0!0!0!0!aquarius!0!0!7!0.23!0!0.7891706228256226!1!High!2025-10-20 18:48:35.261
38708!1!38!r!481.0!0!0!7!0!0!81!0!0!2!1!1!1!0!1!0!bi-weekly!0!0!0!0!libra!0!0!27!0.9!1!0.5837156176567078!1!Medium!2025-10-20 18:48:35.458
38711!1!30!r!465.0!0!0!15!0!0!223!0!0!16!1!0!0!1!0!2!bi-weekly!0!0!0!0!na!0!0!65!2.17!1!0.29936087131500244!0!Low!2025-10-20 18:48:35.653
38712!0!34!na!573.0!12!0!32!12!0!53!0!0!7!1!1!1!0!1!0!bi-weekly!0!0!0!0!cancer!0!0!14!0.47!1!0.29279622435569763!0!Low!2025-10-20 18:48:35.856
38713!0!34!na!521.0!2!0!30!2!0!50!0!0!5!1!0!0!1!0!0!weekly!0!0!0!0!taurus!0!0!25!0.83!0!0.30156901478767395!0!Medium!2025-10-20 18:48:36.058
38716!1!35!na!579.0!0!0!2!0!0!139!0!0!7!1!0!0!0!1!0!bi-weekly!0!0!0!0!scorpio!0!0!42!1.4!0!0.5647065043449402!1!Medium!2025-10-20 18:48:36.252
38721!1!19!na!646.0!1!1!55!1!0!94!0!0!12!1!0!0!0!1!0!weekly!0!0!1!0!leo!1!0!39!1.3!0!0.738365113735199!1!High!2025-10-20 18:48:36.444
38723!0!30!r!500.0!0!0!0!0!4!87!0!0!34!1!1!1!1!0!2!bi-weekly!0!0!0!0!taurus!0!0!27!0.0!0!0.8345416188240051!1!High!2025-10-20 18:48:36.636
38724!1!59!na!529.0!0!0!0!0!2!135!0!0!13!1!0!0!0!1!0!na!0!0!0!0!cancer!0!0!35!1.17!0!0.7814961671829224!1!High!2025-10-20 18:48:36.830
38725!0!26!r!494.0!0!0!46!0!0!109!0!0!22!1!1!1!1!0!0!bi-weekly!0!0!0!0!aries!0!0!28!0.93!1!0.24942542612552643!0!Low!2025-10-20 18:48:37.069
38738!0!32!na!534.0!3!0!40!2!0!80!0!0!1!1!1!1!1!0!2!bi-weekly!0!0!0!0!virgo!0!0!25!0.83!1!0.30561062693595886!0!Medium!2025-10-20 18:48:37.266
38739!0!41!r!542.0!10!3!34!10!0!180!0!0!68!1!1!1!0!1!0!bi-weekly!0!0!0!0!aries!0!0!67!2.23!1!0.12182669341564178!0!Low!2025-10-20 18:48:37.458
38742!1!22!r!559.0!14!0!29!14!0!61!0!0!4!1!1!1!0!1!5!bi-weekly!0!0!0!0!scorpio!0!0!20!0.67!0!0.3539169728755951!0!Medium!2025-10-20 18:48:37.653
38744!0!35!r!561.0!18!0!59!18!0!153!0!0!12!1!1!1!1!0!0!weekly!0!0!0!0!cancer!0!0!30!1.0!0!0.21174520254135132!0!Low!2025-10-20 18:48:37.855
38747!0!24!na!587.0!0!0!0!0!0!80!0!0!3!1!0!0!0!1!3!monthly!0!0!0!0!gemini!0!0!43!1.4300000000000002!0!0.47304290533065796!0!Medium!2025-10-20 18:48:38.067
38754!1!45!o!558.0!0!0!0!0!0!98!0!0!16!1!1!1!0!1!0!bi-weekly!0!0!0!0!pisces!0!0!41!1.37!0!0.5346327424049377!1!Medium!2025-10-20 18:48:38.352
38755!0!22!na!520.8!0!0!20!0!0!27!0!0!0!1!0!0!0!1!0!weekly!0!0!0!0!aries!1!0!13!0.43!0!0.3032689094543457!0!Medium!2025-10-20 18:48:38.558
38756!1!36!r!477.0!0!0!53!0!0!86!0!0!6!1!1!1!0!1!2!bi-weekly!0!0!0!0!aries!0!0!10!0.33!0!0.5107146501541138!1!Medium!2025-10-20 18:48:38.849
38759!0!44!r!516.8!0!0!20!0!0!192!0!0!9!1!1!1!1!0!0!bi-weekly!0!0!0!0!virgo!1!0!43!1.4300000000000002!0!0.2959917485713959!0!Low!2025-10-20 18:48:39.055
38760!0!30!r!545.0!1!0!81!1!0!200!0!0!17!1!1!1!0!1!2!bi-weekly!0!0!0!0!gemini!0!0!41!1.37!0!0.14769461750984192!0!Low!2025-10-20 18:48:39.250
38762!0!28!r!517.0!29!11!56!29!0!155!0!0!30!1!1!1!1!0!4!na!0!0!0!0!gemini!0!0!33!1.1!1!0.4098479151725769!0!Medium!2025-10-20 18:48:39.450
38765!1!34!na!521.0!0!0!0!0!0!24!0!0!2!1!1!1!1!0!0!bi-weekly!0!0!0!0!na!1!0!14!0.47!0!0.8219150304794312!1!High!2025-10-20 18:48:39.760
38766!1!20!r!568.0!2!0!19!2!0!39!0!0!0!1!1!1!0!1!0!na!0!0!0!0!virgo!1!0!16!0.53!1!0.5028180480003357!1!Medium!2025-10-20 18:48:40.081
38768!1!48!na!566.0!0!0!96!0!0!200!0!0!5!1!1!1!1!0!0!semi-monthly!0!0!0!0!na!1!0!47!1.5699999999999998!1!0.14666660130023956!0!Low!2025-10-20 18:48:40.318
38769!0!34!r!524.0!0!0!64!0!0!143!0!0!7!1!0!0!1!0!0!na!0!0!0!0!gemini!0!0!38!1.27!0!0.2043222039937973!0!Low!2025-10-20 18:48:40.514
38771!0!53!o!682.0!0!0!16!0!0!36!0!0!6!1!1!1!1!0!0!bi-weekly!0!0!0!0!cancer!0!0!7!0.8800000000000002!1!0.06736088544130325!0!Low!2025-10-20 18:48:40.701
38773!0!26!r!520.0!0!0!43!0!0!95!0!0!6!1!1!1!1!0!0!bi-weekly!0!0!0!0!gemini!1!0!25!0.83!1!0.29894325137138367!0!Low!2025-10-20 18:48:40.896
38788!1!22!na!605.0!0!0!7!0!0!18!0!0!2!1!0!0!0!1!0!bi-weekly!0!0!0!0!taurus!1!0!8!0.27!0!0.332118421792984!0!Medium!2025-10-20 18:48:41.089
38790!0!56!na!576.2!0!0!1!0!0!0!0!0!0!1!1!1!1!0!0!bi-weekly!0!0!0!0!leo!0!0!1!0.05!0!0.27668216824531555!0!Low!2025-10-20 18:48:41.287
38791!1!41!na!545.4!0!0!1!0!0!0!0!0!0!1!1!1!1!0!0!monthly!0!0!0!0!virgo!1!0!2!0.0!0!0.8495349287986755!1!High!2025-10-20 18:48:41.492
38794!1!35!na!512.4!0!0!0!0!0!5!0!0!0!1!1!1!0!1!0!weekly!0!0!0!0!taurus!0!0!6!0.0!0!0.767722487449646!1!High!2025-10-20 18:48:41.775
38796!0!21!na!578.0!0!0!4!0!0!8!0!0!0!1!0!0!0!1!0!bi-weekly!0!0!0!0!cancer!0!0!2!0.22!0!0.2585360109806061!0!Low!2025-10-20 18:48:42.079
38801!1!56!o!561.0!1!2!16!1!0!15!0!0!6!1!1!1!1!0!0!weekly!0!0!0!0!taurus!0!0!6!0.2!1!0.27052998542785645!0!Low!2025-10-20 18:48:42.340
38802!1!28!r!474.0!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!na!0!0!0!1!cancer!0!0!7!0.0!0!0.9236307144165039!1!High!2025-10-20 18:48:42.552
38803!1!22!o!536.0!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!monthly!0!0!0!0!gemini!0!0!1!0.0!0!0.8959882259368896!1!High!2025-10-20 18:48:42.751
38804!1!27!na!572.4!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!virgo!0!0!1!0.0!0!0.9066422581672668!1!High!2025-10-20 18:48:42.940
38806!1!25!na!483.8!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!scorpio!0!0!10!0.0!0!0.847120463848114!1!High!2025-10-20 18:48:43.136
38808!1!39!na!536.4!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!gemini!0!0!1!0.0!0!0.8962788581848145!1!High!2025-10-20 18:48:43.339
38813!0!30!na!561.2!0!0!0!0!0!0!0!0!0!0!1!0!0!0!0!bi-weekly!0!0!0!0!taurus!0!0!6!0.0!0!0.7920020818710327!1!High!2025-10-20 18:48:43.533
38816!1!24!r!630.0!0!0!0!0!1!181!0!0!22!1!0!0!1!0!0!bi-weekly!0!0!0!0!libra!0!0!61!2.03!0!0.3256799578666687!0!Medium!2025-10-20 18:48:43.742
38820!1!21!na!567.0!0!0!0!0!0!11!0!0!0!1!0!0!0!1!0!semi-monthly!0!0!0!0!taurus!0!0!9!0.3!0!0.7026287913322449!1!High!2025-10-20 18:48:43.937
38822!0!24!na!611.0!0!0!11!0!0!138!0!0!7!1!0!0!0!1!0!bi-weekly!0!0!0!0!cancer!0!0!40!1.33!1!0.3294476568698883!0!Medium!2025-10-20 18:48:44.186
38825!0!26!na!536.0!0!0!36!0!0!99!0!0!3!1!1!1!0!1!0!na!0!0!0!0!pisces!0!0!37!1.23!0!0.21193337440490723!0!Low!2025-10-20 18:48:44.374
38828!0!40!r!635.0!0!0!0!0!2!211!3!0!28!1!1!1!1!0!2!bi-weekly!0!0!0!0!cancer!0!0!64!2.13!0!0.29468873143196106!0!Low!2025-10-20 18:48:44.568
38833!0!40!na!539.0!1!0!70!1!0!165!0!0!22!1!1!1!0!1!0!weekly!0!0!0!0!leo!1!0!43!1.4300000000000002!1!0.14575430750846863!0!Low!2025-10-20 18:48:44.772
38835!0!25!r!730.0!0!0!0!0!0!46!0!0!2!1!1!1!1!0!2!na!0!0!0!0!pisces!0!0!32!1.0699999999999998!0!0.525268018245697!1!Medium!2025-10-20 18:48:44.965
38837!0!21!r!475.8!1!0!32!1!0!72!0!0!9!1!0!0!1!0!0!weekly!0!0!0!0!aquarius!0!0!13!0.65!0!0.2820014953613281!0!Low!2025-10-20 18:48:45.155
38838!1!24!na!527.2!0!0!0!0!0!15!0!0!0!1!0!0!1!0!0!bi-weekly!0!0!0!0!libra!1!1!28!0.93!0!0.7669094800949097!1!High!2025-10-20 18:48:45.352
38839!1!31!na!511.8!9!1!16!8!0!40!0!0!4!1!1!1!0!1!0!bi-weekly!0!0!0!0!leo!1!0!16!0.53!1!0.5901492238044739!1!Medium!2025-10-20 18:48:45.552
38840!0!23!r!461.0!1!1!60!1!0!202!0!0!33!1!1!1!0!1!4!weekly!0!0!0!0!taurus!0!0!52!1.73!1!0.3364693522453308!0!Medium!2025-10-20 18:48:45.750
38871!0!39!r!705.0!42!4!48!42!0!184!0!0!11!1!0!0!0!1!2!na!0!0!0!0!virgo!0!0!54!1.8!0!0.16262686252593994!0!Low!2025-10-20 18:48:48.636
38875!0!58!na!525.0!34!2!41!34!0!177!0!0!21!1!1!1!1!0!0!bi-weekly!0!0!0!0!leo!0!0!38!1.27!0!0.09310360997915268!0!Low!2025-10-20 18:48:48.828
38880!0!29!na!534.4!0!0!83!0!0!120!0!0!6!1!0!0!1!0!0!na!0!0!0!0!cancer!0!0!29!0.0!0!0.21426647901535034!0!Low!2025-10-20 18:48:49.024
38883!1!34!na!498.0!0!0!52!0!0!112!0!0!3!1!1!1!1!0!2!na!0!0!0!0!taurus!0!0!20!0.67!0!0.6909971833229065!1!Medium!2025-10-20 18:48:49.225
38884!0!26!r!521.0!36!1!117!35!0!308!0!0!46!1!1!1!0!1!0!monthly!0!0!0!0!cancer!0!0!59!1.97!1!0.06815841794013977!0!Low!2025-10-20 18:48:49.419
38886!1!21!na!527.8!0!0!3!0!0!30!0!0!0!1!0!0!1!1!2!weekly!0!0!0!0!na!0!0!10!0.33!0!0.8411436676979065!1!High!2025-10-20 18:48:49.608
38889!1!39!r!498.0!8!0!70!8!0!226!0!0!7!1!1!1!1!0!0!na!0!0!0!0!cancer!0!0!33!1.1!0!0.67523592710495!1!Medium!2025-10-20 18:48:49.804
38893!1!43!r!506.0!3!0!84!3!0!144!0!0!14!1!1!1!1!0!2!bi-weekly!0!0!0!0!leo!0!0!19!0.63!1!0.7343297004699707!1!High!2025-10-20 18:48:49.998
38894!0!45!o!536.0!0!0!0!0!0!229!0!0!23!1!1!1!1!0!2!bi-weekly!0!0!0!0!libra!0!0!65!2.17!0!0.28914085030555725!0!Low!2025-10-20 18:48:50.192
38897!1!36!r!595.0!8!2!2!8!0!146!0!0!19!1!1!1!1!0!0!bi-weekly!0!0!0!0!gemini!0!0!44!1.47!1!0.5073467493057251!1!Medium!2025-10-20 18:48:50.385
38898!0!24!na!538.4!0!0!0!0!0!15!0!0!1!1!1!1!0!1!0!na!0!0!0!0!gemini!1!0!3!0.1!0!0.7962812781333923!1!High!2025-10-20 18:48:50.571
38899!0!23!r!541.0!3!0!0!3!1!161!1!0!31!1!0!0!0!1!2!weekly!0!0!1!0!na!0!0!48!1.6!1!0.714648962020874!1!High!2025-10-20 18:48:50.772
38901!0!52!r!574.0!44!1!64!44!0!279!0!0!30!1!0!0!1!0!0!semi-monthly!0!0!0!0!gemini!0!0!58!1.93!1!0.06731521338224411!0!Low!2025-10-20 18:48:50.965
38905!0!32!r!559.0!2!0!81!2!0!109!0!0!3!1!1!1!1!0!0!weekly!0!0!0!0!aquarius!1!0!28!0.93!1!0.1958560347557068!0!Low!2025-10-20 18:48:51.156
40265!0!29!r!550.0!0!0!63!0!0!204!0!0!4!1!0!0!0!1!0!bi-weekly!0!0!0!0!na!0!0!61!2.03!0!0.07610166072845459!0!Low!2025-10-20 18:50:29.769
40268!0!33!r!546.8!1!0!101!1!0!215!0!0!6!1!1!1!0!1!0!bi-weekly!0!0!0!0!virgo!0!0!47!1.5699999999999998!0!0.12012187391519547!0!Low!2025-10-20 18:50:29.964
40271!0!26!r!558.0!0!0!0!0!0!82!0!0!6!1!0!0!1!0!2!na!0!0!0!0!libra!0!0!39!1.3!0!0.5348554849624634!1!Medium!2025-10-20 18:50:30.157
40273!0!23!na!553.0!1!0!19!1!0!62!0!0!12!1!0!0!1!0!0!bi-weekly!0!0!0!0!leo!0!0!8!0.27!1!0.4201209843158722!0!Medium!2025-10-20 18:50:30.356
40278!0!26!r!535.0!12!1!246!12!0!296!0!0!80!1!1!1!0!1!0!weekly!0!0!0!0!na!0!0!60!2.0!1!0.09818662703037262!0!Low!2025-10-20 18:50:30.545
40282!0!23!na!531.0!0!0!71!0!0!169!0!0!7!1!0!0!0!1!0!weekly!0!0!0!0!leo!0!0!55!1.83!1!0.08082355558872223!0!Low!2025-10-20 18:50:30.749
40284!0!70!na!548.0!0!0!0!0!0!1!0!0!0!1!1!1!1!0!0!bi-weekly!0!0!0!0!na!0!0!1!0.0!0!0.8361805081367493!1!High!2025-10-20 18:50:30.943
40294!0!31!o!520.4!0!0!0!0!0!219!0!0!9!1!1!1!0!1!0!bi-weekly!0!0!0!0!aquarius!0!0!70!2.33!0!0.4302598834037781!0!Medium!2025-10-20 18:50:31.154
40298!1!50!na!515.0!0!0!1!0!0!14!0!0!0!1!0!0!1!1!4!semi-monthly!0!0!0!0!leo!1!0!9!0.0!0!0.5726181268692017!1!Medium!2025-10-20 18:50:31.383
40300!1!36!r!522.0!3!1!67!3!0!116!0!0!13!1!1!1!1!0!2!na!0!0!0!0!pisces!0!0!30!1.0!1!0.4399697780609131!0!Medium!2025-10-20 18:50:31.574
40302!1!22!na!508.0!0!0!25!0!0!48!0!0!3!1!0!0!1!0!0!bi-weekly!0!0!0!0!aquarius!0!0!8!0.27!0!0.3881831467151642!0!Medium!2025-10-20 18:50:31.784
40304!0!36!na!557.0!0!0!12!0!0!233!0!0!8!1!1!1!0!1!0!bi-weekly!0!0!0!0!cancer!0!0!66!2.2!0!0.26832011342048645!0!Low!2025-10-20 18:50:31.979
40306!1!27!r!523.0!0!0!0!0!0!69!0!0!6!1!0!0!0!1!0!bi-weekly!0!0!0!0!sagittarius!0!0!38!1.27!0!0.5793476700782776!1!Medium!2025-10-20 18:50:32.172
40308!1!23!na!544.0!0!0!13!0!0!10!0!0!2!1!0!0!0!1!0!monthly!0!0!0!0!pisces!0!0!8!0.35!0!0.24468305706977844!0!Low!2025-10-20 18:50:32.375
40310!0!19!r!578.0!0!0!0!0!0!170!0!0!8!1!0!0!0!1!2!bi-weekly!0!0!0!0!cancer!0!0!54!1.8!1!0.32917723059654236!0!Medium!2025-10-20 18:50:32.571
40313!1!30!r!493.0!0!0!297!0!0!234!0!0!24!1!1!1!0!1!0!weekly!0!0!0!0!scorpio!0!0!42!1.4!1!0.43462908267974854!0!Medium!2025-10-20 18:50:32.762
24393!1!24!na!522.0!0!0!0!0!0!36!0!0!1!1!1!1!0!1!0!bi-weekly!0!0!0!0!aquarius!0!0!25!0.83!0!0.7797817587852478!1!High!2025-10-20 18:31:14.319
24395!0!26!r!527.0!1!1!1!1!0!7!0!0!2!1!0!0!0!1!2!bi-weekly!0!0!0!0!cancer!0!0!1!0.03!1!0.37376779317855835!0!Medium!2025-10-20 18:31:14.697
24398!1!48!na!557.6!0!0!0!0!0!26!0!0!6!1!1!1!0!1!0!monthly!0!0!0!0!virgo!0!0!18!0.6!0!0.7573930025100708!1!High!2025-10-20 18:31:14.889
24399!0!21!r!543.0!0!0!38!0!0!89!0!0!1!1!1!1!1!0!0!bi-weekly!0!0!0!0!scorpio!0!0!23!0.77!0!0.2863632142543793!0!Low!2025-10-20 18:31:15.077
24400!1!51!na!492.0!0!0!0!0!0!211!0!0!4!1!1!1!1!0!0!bi-weekly!0!0!0!0!aries!0!0!57!0.0!0!0.4119471311569214!0!Medium!2025-10-20 18:31:15.274
24404!0!32!r!528.0!0!0!107!0!0!267!0!0!21!1!0!0!0!1!0!monthly!0!0!0!0!leo!0!0!45!1.5!1!0.21114042401313782!0!Low!2025-10-20 18:31:15.469
24407!1!32!r!527.0!40!0!55!40!0!305!0!0!55!1!1!1!0!1!0!bi-weekly!0!0!0!0!aries!0!0!66!2.2!1!0.27988582849502563!0!Low!2025-10-20 18:31:15.709
24409!1!27!na!528.0!0!0!0!0!0!31!0!0!1!1!1!1!1!0!2!bi-weekly!0!0!0!0!libra!0!0!23!0.77!0!0.8152561783790588!1!High!2025-10-20 18:31:15.899
24411!1!26!na!488.0!0!0!3!0!0!10!0!0!2!1!0!0!1!0!3!bi-weekly!0!0!0!0!capricorn!0!0!4!0.13!0!0.5028428435325623!1!Medium!2025-10-20 18:31:16.088
24414!0!32!na!560.0!1!0!49!1!0!120!0!0!1!1!0!0!0!1!0!weekly!0!0!0!0!aquarius!0!0!30!1.0!0!0.14789193868637085!0!Low!2025-10-20 18:31:16.278
40316!1!35!na!435.0!1!0!10!1!0!10!0!0!0!1!1!1!0!1!0!na!0!0!0!0!scorpio!0!0!5!0.1699999999999999!1!0.5176622271537781!1!Medium!2025-10-20 18:50:32.961
40320!1!24!na!537.8!0!0!0!0!4!54!0!0!4!1!1!1!0!1!0!bi-weekly!0!0!0!0!taurus!0!0!39!1.3!0!0.8267862200737!1!High!2025-10-20 18:50:33.154
40321!1!25!na!530.6!6!1!0!6!0!50!0!0!2!1!0!0!1!0!0!bi-weekly!0!0!0!0!sagittarius!0!0!11!0.37!1!0.8522987365722656!1!High!2025-10-20 18:50:33.346
40322!0!41!na!492.8!8!8!132!8!0!276!0!0!4!1!1!1!1!0!0!bi-weekly!0!0!0!0!aquarius!1!0!63!2.1!1!0.03967369720339775!0!Low!2025-10-20 18:50:33.538
40325!1!27!r!541.2!3!0!46!3!0!85!0!0!4!1!0!0!1!0!0!bi-weekly!0!0!0!0!virgo!0!0!27!0.9!0!0.17924676835536957!0!Low!2025-10-20 18:50:33.725
40326!0!44!na!483.4!0!0!30!0!0!74!0!0!5!1!1!1!0!1!0!bi-weekly!0!0!0!0!pisces!0!0!20!0.67!0!0.3609444200992584!0!Medium!2025-10-20 18:50:33.916
40328!0!22!r!542.0!3!0!49!3!0!87!0!0!4!1!0!0!0!1!2!monthly!0!0!0!0!libra!1!0!23!0.77!0!0.28155189752578735!0!Low!2025-10-20 18:50:34.111
40338!0!24!r!523.0!0!0!89!0!0!266!0!0!12!1!0!0!0!1!0!bi-weekly!0!0!0!0!capricorn!0!0!59!1.97!0!0.04466049000620842!0!Low!2025-10-20 18:50:34.308
40340!0!62!na!600.0!0!0!18!0!0!47!0!0!0!1!1!1!0!1!0!semi-monthly!0!0!0!0!aries!1!0!15!0.5!0!0.10706877708435059!0!Low!2025-10-20 18:50:34.568
40341!0!29!na!598.0!0!0!7!0!0!16!0!0!2!1!1!1!0!1!2!bi-weekly!0!0!0!0!aries!0!0!7!0.23!0!0.35606446862220764!0!Medium!2025-10-20 18:50:34.769
40342!0!22!na!637.0!0!0!0!0!0!158!0!0!4!1!0!0!0!1!0!semi-monthly!0!0!0!0!aries!0!0!52!1.73!0!0.34347063302993774!0!Medium!2025-10-20 18:50:34.964
40343!0!26!r!513.0!13!2!99!12!0!149!0!0!13!1!0!0!1!0!0!bi-weekly!0!0!0!0!cancer!0!0!45!1.5!1!0.1997973620891571!0!Low!2025-10-20 18:50:35.152
40344!1!24!na!518.0!0!0!3!0!0!12!0!0!0!1!1!1!0!1!2!na!0!0!0!0!virgo!0!0!3!0.1!0!0.4633789360523224!0!Medium!2025-10-20 18:50:35.351
40347!0!21!r!517.0!0!0!0!0!0!220!0!1!11!1!1!1!0!1!0!bi-weekly!0!0!0!0!na!0!0!59!1.97!0!0.542677640914917!1!Medium!2025-10-20 18:50:35.552
40350!0!37!na!533.0!0!0!4!0!0!100!0!0!2!1!1!1!1!0!2!bi-weekly!0!0!0!0!pisces!0!0!28!0.93!1!0.7219054698944092!1!High!2025-10-20 18:50:35.757
